row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,category,sub-category,product_name,sales,quantity,discount,profit
2189,Ca-2017-143063,2017-10-08,2017-08-15,Standard Class,Il-15100,Ivan Liston,Consumer,Columbus,Indiana,Central,Furniture,Furnishings,"Tenex Traditional Chairmats For Medium Pile Carpet, Standard Lip, 36"" X 48""",121.3,2,0.0,25.473
2190,Ca-2017-143063,2017-10-08,2017-08-15,Standard Class,Il-15100,Ivan Liston,Consumer,Columbus,Indiana,Central,Technology,Phones,Aastra 57I Voip Phone,1454.49,9,0.0,378.1674
2191,Ca-2016-118913,2016-06-25,2016-06-29,Standard Class,As-10240,Alan Shonely,Consumer,Los Angeles,California,West,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,0.0,17.0268
2192,Ca-2016-128412,2016-10-12,2016-12-17,Standard Class,Ap-10915,Arthur Prichep,Consumer,Seattle,Washington,West,Office Supplies,Binders,Gbc Docubind P50 Personal Binding Machine,153.552,3,0.2,51.8238
2193,Ca-2016-128412,2016-10-12,2016-12-17,Standard Class,Ap-10915,Arthur Prichep,Consumer,Seattle,Washington,West,Office Supplies,Appliances,Holmes Hepa Air Purifier,65.34,3,0.0,22.869
2194,Ca-2016-128412,2016-10-12,2016-12-17,Standard Class,Ap-10915,Arthur Prichep,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1988,123.92,4,0.0,55.764
2195,Ca-2016-128412,2016-10-12,2016-12-17,Standard Class,Ap-10915,Arthur Prichep,Consumer,Seattle,Washington,West,Office Supplies,Appliances,Harmony Hepa Quiet Air Purifiers,35.1,3,0.0,12.285
2196,Ca-2016-128412,2016-10-12,2016-12-17,Standard Class,Ap-10915,Arthur Prichep,Consumer,Seattle,Washington,West,Technology,Accessories,Kingston Digital Datatraveler 16Gb Usb 2.0,44.75,5,0.0,8.5025
2197,Ca-2016-136483,2016-01-12,2016-06-12,Standard Class,Ag-10390,Allen Goldenen,Consumer,Knoxville,Tennessee,South,Office Supplies,Art,Newell 343,4.704,2,0.2,0.4116
2198,Ca-2014-163013,2014-11-28,2014-04-12,Standard Class,Bf-11080,Bart Folk,Consumer,Montgomery,Alabama,South,Office Supplies,Art,Newell 331,14.67,3,0.0,3.9609
2199,Ca-2015-135363,2015-03-28,2015-02-04,Standard Class,Ck-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1999,15.552,3,0.2,5.4432
2200,Ca-2015-135363,2015-03-28,2015-02-04,Standard Class,Ck-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,5.232,1,0.2,1.7004
2201,Us-2014-165659,2014-01-06,2014-06-06,Standard Class,Lt-17110,Liz Thompson,Consumer,Little Rock,Arkansas,South,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0.0,9.102
2202,Us-2014-165659,2014-01-06,2014-06-06,Standard Class,Lt-17110,Liz Thompson,Consumer,Little Rock,Arkansas,South,Technology,Phones,Adtran 1202752G1,881.93,7,0.0,229.3018
2203,Ca-2015-138002,2015-06-09,2015-12-09,Standard Class,Bt-11305,Beth Thompson,Home Office,Seattle,Washington,West,Office Supplies,Binders,Acco Hanging Data Binders,6.096,2,0.2,2.1336
2204,Ca-2015-138002,2015-06-09,2015-12-09,Standard Class,Bt-11305,Beth Thompson,Home Office,Seattle,Washington,West,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0.0,74.8098
2205,Ca-2015-128860,2015-06-29,2015-05-07,Standard Class,Sc-20725,Steven Cartwright,Consumer,Lancaster,Pennsylvania,East,Furniture,Furnishings,"Eldon Executive Woodline Ii Desk Accessories, Mahogany",20.104,1,0.2,1.7591
2206,Ca-2016-164350,2016-10-09,2016-12-09,Second Class,Cg-12040,Catherine Glotzbach,Home Office,Bristol,Tennessee,South,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,0.2,8.445
2207,Us-2014-103905,2014-07-14,2014-07-20,Standard Class,Aw-10930,Arthur Wiediger,Home Office,Aurora,Illinois,Central,Office Supplies,Binders,Acco D-Ring Binder W/Dubllock,29.932,7,0.8,-46.3946
2208,Us-2014-103905,2014-07-14,2014-07-20,Standard Class,Aw-10930,Arthur Wiediger,Home Office,Aurora,Illinois,Central,Technology,Phones,I Need'S 3D Hello Kitty Hybrid Silicone Case Cover For Htc One X 4G With 3D Hello Kitty Stylus Pen Green/Pink,38.272,4,0.2,3.8272
2209,Ca-2015-129854,2015-08-22,2015-08-26,Standard Class,Rb-19705,Roger Barcio,Home Office,New York City,New York,East,Office Supplies,Art,Newell Chalk Holder,16.52,4,0.0,7.5992
2210,Ca-2014-125556,2014-11-14,2014-11-16,Second Class,Ml-17410,Maris Laware,Consumer,Fairfield,Connecticut,East,Technology,Phones,Polycom Soundpoint Pro Se-225 Corded Phone,832.93,7,0.0,233.2204
2211,Ca-2014-125556,2014-11-14,2014-11-16,Second Class,Ml-17410,Maris Laware,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,Acco 3-Hole Punch,43.8,10,0.0,21.024
2212,Ca-2016-162313,2016-11-27,2016-11-30,First Class,Vb-21745,Victoria Brennan,Corporate,Lincoln Park,Michigan,Central,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408
2213,Ca-2017-107874,2017-11-21,2017-11-25,Standard Class,Sw-20275,Scott Williamson,Consumer,New York City,New York,East,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,1,0.0,11.2422
2214,Ca-2017-129378,2017-01-10,2017-02-10,First Class,Ns-18505,Neola Schneider,Consumer,San Jose,California,West,Office Supplies,Binders,Wilson Jones Easy Flow Ii Sheet Lifters,1.44,1,0.2,0.504
2215,Ca-2017-129378,2017-01-10,2017-02-10,First Class,Ns-18505,Neola Schneider,Consumer,San Jose,California,West,Office Supplies,Binders,Storex Dura Pro Binders,61.776,13,0.2,20.8494
2216,Ca-2017-129378,2017-01-10,2017-02-10,First Class,Ns-18505,Neola Schneider,Consumer,San Jose,California,West,Office Supplies,Appliances,"Belkin 325Va Ups Surge Protector, 6'",241.96,2,0.0,60.49
2217,Ca-2017-129378,2017-01-10,2017-02-10,First Class,Ns-18505,Neola Schneider,Consumer,San Jose,California,West,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608,4,0.2,9.5032
2218,Ca-2014-151953,2014-09-20,2014-09-25,Standard Class,Db-13555,Dorothy Badders,Corporate,Jacksonville,Florida,South,Office Supplies,Art,Nontoxic Chalk,2.816,2,0.2,0.9856
2219,Ca-2017-130841,2017-07-28,2017-01-08,Standard Class,Mh-17620,Matt Hagelstein,Corporate,San Francisco,California,West,Office Supplies,Binders,Zipper Ring Binder Pockets,9.984,4,0.2,3.6192
2220,Ca-2017-130841,2017-07-28,2017-01-08,Standard Class,Mh-17620,Matt Hagelstein,Corporate,San Francisco,California,West,Office Supplies,Storage,Super Decoflex Portable Personal File,14.98,1,0.0,4.1944
2221,Ca-2017-130841,2017-07-28,2017-01-08,Standard Class,Mh-17620,Matt Hagelstein,Corporate,San Francisco,California,West,Technology,Phones,Wilson Electronics Db Pro Signal Booster,1145.6,4,0.2,100.24
2222,Ca-2015-131884,2015-06-12,2015-06-12,Same Day,Dk-13375,Dennis Kane,Consumer,Marion,Ohio,East,Technology,Phones,Polycom Soundstation2 Ex Conference Phone,485.94,2,0.4,-89.089
2223,Ca-2015-131884,2015-06-12,2015-06-12,Same Day,Dk-13375,Dennis Kane,Consumer,Marion,Ohio,East,Office Supplies,Art,Newell 312,37.376,8,0.2,4.672
2224,Ca-2015-131884,2015-06-12,2015-06-12,Same Day,Dk-13375,Dennis Kane,Consumer,Marion,Ohio,East,Furniture,Chairs,Global Low Back Tilter Chair,70.686,1,0.3,-24.2352
2225,Ca-2017-121909,2017-07-31,2017-05-08,Standard Class,Ea-14035,Erin Ashbrook,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1991,54.816,3,0.2,17.8152
2226,Ca-2016-106383,2016-03-19,2016-03-21,Second Class,Bt-11440,Bobby Trafton,Consumer,Littleton,Colorado,West,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,0.7,-98.8018
2227,Ca-2017-130771,2017-07-29,2017-03-08,Standard Class,La-16780,Laura Armstrong,Corporate,Austin,Texas,Central,Office Supplies,Fasteners,Assorted Color Push Pins,2.896,2,0.2,0.4706
2228,Ca-2017-130771,2017-07-29,2017-03-08,Standard Class,La-16780,Laura Armstrong,Corporate,Austin,Texas,Central,Technology,Phones,Cisco Spa301,124.792,1,0.2,15.599
2229,Ca-2016-139157,2016-01-10,2016-05-10,Standard Class,Gm-14680,Greg Matthias,Consumer,New York City,New York,East,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" X 96"" Rectangular Conference Tables",330.588,1,0.4,-115.7058
2230,Ca-2014-128055,2014-03-31,2014-05-04,Standard Class,Aa-10315,Alex Avila,Consumer,San Francisco,California,West,Office Supplies,Binders,Gbc Docubind 200 Manual Binding Machine,673.568,2,0.2,252.588
2231,Ca-2014-128055,2014-03-31,2014-05-04,Standard Class,Aa-10315,Alex Avila,Consumer,San Francisco,California,West,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,0.0,14.8344
2232,Ca-2017-157091,2017-06-26,2017-01-07,Standard Class,Db-13405,Denny Blanton,Consumer,La Porte,Indiana,Central,Furniture,Furnishings,Eldon Antistatic Chair Mats For Low To Medium Pile Carpets,526.45,5,0.0,31.587
2233,Ca-2017-132122,2017-09-07,2017-07-14,Standard Class,Jh-15820,John Huston,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,Recycled Steel Personal File For Hanging File Folders,228.92,5,0.2,14.3075
2234,Ca-2015-123232,2015-12-14,2015-12-16,Second Class,Dj-13630,Doug Jacobs,Consumer,Portland,Oregon,West,Technology,Phones,Htc One,319.968,4,0.2,35.9964
2235,Ca-2017-104066,2017-05-12,2017-10-12,Standard Class,Qj-19255,Quincy Jones,Corporate,Burlington,Vermont,East,Technology,Accessories,Logitech Clearchat Comfort/Usb Headset H390,205.03,7,0.0,67.6599
2236,Ca-2015-145849,2015-09-15,2015-09-17,Second Class,Ct-11995,Carol Triggs,Consumer,Indianapolis,Indiana,Central,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86,2,0.0,11.4516
2237,Ca-2015-145849,2015-09-15,2015-09-17,Second Class,Ct-11995,Carol Triggs,Consumer,Indianapolis,Indiana,Central,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,24.32,8,0.0,8.2688
2238,Ca-2016-122322,2016-07-15,2016-07-21,Standard Class,Rh-19510,Rick Huthwaite,Home Office,Provo,Utah,West,Office Supplies,Supplies,Fiskars Home & Office Scissors,44.4,5,0.0,12.432
2239,Ca-2017-166849,2017-04-20,2017-04-26,Standard Class,Sj-20125,Sanjit Jacobs,Home Office,Chicago,Illinois,Central,Furniture,Furnishings,Eldon Cleatmat Chair Mats For Medium Pile Carpets,44.4,2,0.6,-52.17
2240,Ca-2016-146633,2016-11-15,2016-11-17,Second Class,Tg-21310,Toby Gnade,Consumer,Los Angeles,California,West,Office Supplies,Binders,Fellowes Pb500 Electric Punch Plastic Comb Binding Machine With Manual Bind,1016.792,1,0.2,381.297
2241,Ca-2016-146633,2016-11-15,2016-11-17,Second Class,Tg-21310,Toby Gnade,Consumer,Los Angeles,California,West,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets For Polaroid Photos,38.136,7,0.2,13.3476
2242,Us-2016-126893,2016-11-26,2016-01-12,Standard Class,Ct-11995,Carol Triggs,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Mitel Mivoice 5330E Ip Phone,494.982,3,0.4,-115.4958
2243,Ca-2017-103380,2017-11-21,2017-11-25,Standard Class,Bf-11005,Barry Franz,Home Office,Pasadena,California,West,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2,0.0,15.2712
2244,Ca-2017-103380,2017-11-21,2017-11-25,Standard Class,Bf-11005,Barry Franz,Home Office,Pasadena,California,West,Office Supplies,Art,Newell 344,5.56,2,0.0,1.4456
2245,Ca-2017-103380,2017-11-21,2017-11-25,Standard Class,Bf-11005,Barry Franz,Home Office,Pasadena,California,West,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,9.02,2,0.0,3.5178
2246,Ca-2017-103380,2017-11-21,2017-11-25,Standard Class,Bf-11005,Barry Franz,Home Office,Pasadena,California,West,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62,1,0.0,2.2412
2247,Ca-2017-103380,2017-11-21,2017-11-25,Standard Class,Bf-11005,Barry Franz,Home Office,Pasadena,California,West,Technology,Phones,Mitel Mivoice 5330E Ip Phone,659.976,3,0.2,49.4982
2248,Ca-2015-116092,2015-02-15,2015-02-18,Second Class,Jm-16195,Justin Mackendrick,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1959,13.36,2,0.0,6.4128
2249,Ca-2015-116092,2015-02-15,2015-02-18,Second Class,Jm-16195,Justin Mackendrick,Consumer,Los Angeles,California,West,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,0.2,13.0375
2250,Ca-2015-116092,2015-02-15,2015-02-18,Second Class,Jm-16195,Justin Mackendrick,Consumer,Los Angeles,California,West,Office Supplies,Binders,Avery Durable Binders,11.52,5,0.2,4.176
2251,Ca-2015-116092,2015-02-15,2015-02-18,Second Class,Jm-16195,Justin Mackendrick,Consumer,Los Angeles,California,West,Office Supplies,Appliances,Kensington 6 Outlet Masterpiece Homeoffice Power Control Center,541.44,6,0.0,157.0176
2252,Ca-2015-116092,2015-02-15,2015-02-18,Second Class,Jm-16195,Justin Mackendrick,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 22,19.44,3,0.0,9.3312
2253,Ca-2016-117849,2016-04-15,2016-04-17,Second Class,Jk-16120,Julie Kriz,Home Office,San Diego,California,West,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976
2254,Ca-2015-169201,2015-09-28,2015-01-10,First Class,Hg-14965,Henry Goldwyn,Corporate,San Francisco,California,West,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0.0,14.2758
2255,Ca-2015-169201,2015-09-28,2015-01-10,First Class,Hg-14965,Henry Goldwyn,Corporate,San Francisco,California,West,Office Supplies,Appliances,Holmes Hepa Air Purifier,43.56,2,0.0,15.246
2256,Ca-2016-164091,2016-09-17,2016-09-22,Standard Class,La-16780,Laura Armstrong,Corporate,Bangor,Maine,East,Technology,Phones,Wi-Ex Zboost Yx540 Cellular Phone Signal Booster,437.85,3,0.0,131.355
2257,Ca-2016-164091,2016-09-17,2016-09-22,Standard Class,La-16780,Laura Armstrong,Corporate,Bangor,Maine,East,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder W/Velcro Back, 8-1/2X11, 25/Bx",109.48,2,0.0,33.9388
2258,Ca-2017-105214,2017-06-16,2017-06-19,First Class,Ts-21610,Troy Staebel,Consumer,San Francisco,California,West,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.2,90.972
2259,Ca-2017-105214,2017-06-16,2017-06-19,First Class,Ts-21610,Troy Staebel,Consumer,San Francisco,California,West,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" X 5"" Forms Per Page, 600 Sets Per Book",18.54,2,0.0,8.7138
2260,Ca-2015-117611,2015-08-11,2015-10-11,Second Class,Mz-17335,Maria Zettner,Home Office,San Diego,California,West,Office Supplies,Fasteners,Advantus Plastic Paper Clips,5.0,1,0.0,2.4
2261,Ca-2015-117611,2015-08-11,2015-10-11,Second Class,Mz-17335,Maria Zettner,Home Office,San Diego,California,West,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0.0,66.9546
2262,Us-2015-137960,2015-12-18,2015-12-18,Same Day,Mw-18220,Mitch Webber,Consumer,New York City,New York,East,Technology,Accessories,Imation Bio 8Gb Usb Flash Drive Imation Corp,166.24,1,0.0,24.936
2263,Ca-2017-122994,2017-06-02,2017-09-02,First Class,Mv-17485,Mark Van Huff,Consumer,Arlington,Virginia,South,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97,3,0.0,79.1934
2264,Ca-2016-131065,2016-11-14,2016-11-16,Second Class,Aa-10375,Allen Armold,Consumer,Atlanta,Georgia,South,Technology,Accessories,Logitech Dinovo Edge Keyboard,499.98,2,0.0,114.9954
2265,Ca-2016-131065,2016-11-14,2016-11-16,Second Class,Aa-10375,Allen Armold,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 4200 Series Multiuse Premium Copy Paper (20Lb. And 84 Bright),5.28,1,0.0,2.376
2266,Ca-2016-131065,2016-11-14,2016-11-16,Second Class,Aa-10375,Allen Armold,Consumer,Atlanta,Georgia,South,Office Supplies,Binders,"Accohide 3-Ring Binder, Blue, 1""",8.26,2,0.0,3.8822
2267,Ca-2017-149146,2017-12-10,2017-12-10,Same Day,Sm-20320,Sean Miller,Home Office,Monroe,North Carolina,South,Office Supplies,Paper,Xerox 1989,7.968,2,0.2,2.6892
2268,Ca-2017-137470,2017-09-17,2017-09-17,Same Day,Tp-21415,Tom Prescott,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1984,12.96,2,0.0,6.3504
2269,Ca-2017-105480,2017-12-20,2017-12-26,Standard Class,Dk-13225,Dean Katz,Corporate,Rochester,New York,East,Office Supplies,Paper,Xerox 227,6.48,1,0.0,3.1104
2270,Ca-2017-105480,2017-12-20,2017-12-26,Standard Class,Dk-13225,Dean Katz,Corporate,Rochester,New York,East,Office Supplies,Binders,Wilson Jones Leather-Like Binders With Dubllock Round Rings,6.984,1,0.2,2.3571
2271,Ca-2017-164917,2017-02-12,2017-07-12,Standard Class,Mk-17905,Michael Kennedy,Corporate,Miami,Florida,South,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,0.2,4.1965
2272,Ca-2015-102036,2015-09-21,2015-09-27,Standard Class,Cs-12130,Chad Sievert,Consumer,Seattle,Washington,West,Office Supplies,Storage,Fellowes Bases And Tops For Staxonsteel/High-Stak Systems,199.74,6,0.0,47.9376
2273,Ca-2015-142944,2015-06-03,2015-11-03,Standard Class,Jl-15850,John Lucas,Consumer,San Francisco,California,West,Furniture,Furnishings,Deflect-O Glass Clear Studded Chair Mats,435.26,7,0.0,95.7572
2274,Ca-2015-142944,2015-06-03,2015-11-03,Standard Class,Jl-15850,John Lucas,Consumer,San Francisco,California,West,Technology,Copiers,Canon Pc1060 Personal Laser Copier,1119.984,2,0.2,377.9946
2275,Ca-2014-157882,2014-03-10,2014-08-10,Second Class,Ar-10405,Allen Rosenblatt,Corporate,Los Angeles,California,West,Furniture,Tables,Bevis Round Conference Room Tables And Bases,143.432,1,0.2,3.5858
2276,Ca-2014-157882,2014-03-10,2014-08-10,Second Class,Ar-10405,Allen Rosenblatt,Corporate,Los Angeles,California,West,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646
2277,Ca-2014-104283,2014-06-27,2014-01-07,Standard Class,Lm-17065,Liz Mackendrick,Consumer,Southaven,Mississippi,South,Office Supplies,Storage,"Safco Commercial Wire Shelving, 72H",306.2,5,0.0,0.0
2278,Ca-2014-104283,2014-06-27,2014-01-07,Standard Class,Lm-17065,Liz Mackendrick,Consumer,Southaven,Mississippi,South,Furniture,Tables,Ki Adjustable-Height Table,85.98,1,0.0,22.3548
2279,Ca-2014-104283,2014-06-27,2014-01-07,Standard Class,Lm-17065,Liz Mackendrick,Consumer,Southaven,Mississippi,South,Technology,Accessories,Sony Micro Vault Click 16 Gb Usb 2.0 Flash Drive,223.96,4,0.0,53.7504
2280,Ca-2017-142622,2017-10-30,2017-02-11,First Class,Jk-15625,Jim Karlsson,Consumer,Seattle,Washington,West,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098
2281,Ca-2017-142622,2017-10-30,2017-02-11,First Class,Jk-15625,Jim Karlsson,Consumer,Seattle,Washington,West,Furniture,Chairs,Global Super Steno Chair,614.272,8,0.2,-23.0352
2282,Ca-2017-142622,2017-10-30,2017-02-11,First Class,Jk-15625,Jim Karlsson,Consumer,Seattle,Washington,West,Furniture,Bookcases,Bestar Classic Bookcase,199.98,2,0.0,37.9962
2283,Ca-2016-132143,2016-03-09,2016-05-09,First Class,Fm-14215,Filia Mcadams,Corporate,Middletown,Connecticut,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” X 11”",48.16,7,0.0,22.1536
2284,Ca-2015-153108,2015-05-03,2015-09-03,Standard Class,Sf-20200,Sarah Foster,Consumer,New Castle,Indiana,Central,Technology,Phones,I Need'S 3D Hello Kitty Hybrid Silicone Case Cover For Htc One X 4G With 3D Hello Kitty Stylus Pen Green/Pink,23.92,2,0.0,6.6976
2285,Ca-2015-153108,2015-05-03,2015-09-03,Standard Class,Sf-20200,Sarah Foster,Consumer,New Castle,Indiana,Central,Office Supplies,Appliances,Staple Holder,60.69,7,0.0,16.3863
2286,Ca-2016-112676,2016-05-05,2016-08-05,First Class,Pj-18835,Patrick Jones,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Paper,Xerox 1965,14.352,3,0.2,5.2026
2287,Ca-2017-165687,2017-11-17,2017-11-23,Standard Class,Cs-12355,Christine Sundaresam,Consumer,Salem,Virginia,South,Office Supplies,Appliances,Bionaire 99.97% Hepa Air Cleaner,35.04,2,0.0,12.264
2288,Us-2017-112928,2017-01-06,2017-05-06,Second Class,Bb-10990,Barry Blumstein,Corporate,Toledo,Ohio,East,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,5,0.2,1.311
2289,Ca-2017-143343,2017-10-06,2017-06-13,First Class,Bw-11200,Ben Wallace,Consumer,Los Angeles,California,West,Office Supplies,Art,Newell 351,16.4,5,0.0,4.756
2290,Ca-2017-115154,2017-08-01,2017-11-01,First Class,Rs-19420,Ricardo Sperren,Corporate,Seattle,Washington,West,Furniture,Tables,Balt Solid Wood Round Tables,892.98,2,0.0,80.3682
2291,Ca-2015-149342,2015-04-20,2015-04-25,Standard Class,Ts-21160,Theresa Swint,Corporate,Columbus,Georgia,South,Technology,Phones,Pyle Pmp37Led,287.97,3,0.0,77.7519
2292,Ca-2015-149342,2015-04-20,2015-04-25,Standard Class,Ts-21160,Theresa Swint,Corporate,Columbus,Georgia,South,Furniture,Furnishings,"Ge 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.0,297.69
2293,Ca-2015-149342,2015-04-20,2015-04-25,Standard Class,Ts-21160,Theresa Swint,Corporate,Columbus,Georgia,South,Office Supplies,Paper,Xerox 2,12.96,2,0.0,6.2208
2294,Ca-2015-130995,2015-01-11,2015-06-11,Standard Class,Qj-19255,Quincy Jones,Corporate,New York City,New York,East,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case For Samsung Galaxy S5 - Purple,4.95,1,0.0,1.3365
2295,Ca-2017-127929,2017-12-23,2017-12-27,Standard Class,Fm-14215,Filia Mcadams,Corporate,Middletown,Connecticut,East,Furniture,Furnishings,"Tenex Traditional Chairmats For Medium Pile Carpet, Standard Lip, 36"" X 48""",181.95,3,0.0,38.2095
